min_support,Purity,NMI,F1,Time
0.05,0.525,0.45058237731053774,0.4523390245769849,0.52285625
0.15,0.45416666666666666,0.3341289624469341,0.3646360621399895,0.20415095800000005
0.25,0.45416666666666666,0.33005715028596566,0.3549595053557432,0.142007459
0.35,0.425,0.2508434684250678,0.3221536402171488,0.08453574999999991
0.45,0.36666666666666664,0.14889508917885566,0.2650602409638554,0.08922158400000013
