min_support,Purity,NMI,F1,Time
0.05,0.4858490566037736,0.15846784756872367,0.2468737394110528,0.06760620800000006
0.15,0.4834905660377358,0.1494586022716831,0.25980436418359665,0.04282425000000001
0.25,0.41273584905660377,0.08447339250223235,0.21307197123470395,0.016607457999999964
0.35,0.3867924528301887,0.06197281495972348,0.20483169223723377,0.011687790999999947
0.45,0.37735849056603776,0.04414033510545325,0.18071053742686533,0.009633207999999893
