min_support,Purity,NMI,F1,Time
0.05,0.9428571428571428,0.7278017173199859,0.8935483870967742,0.011176791999999991
0.15,0.8571428571428571,0.40237157404687685,0.7483221476510067,0.00572550000000005
0.25,0.9142857142857143,0.640147336249585,0.8481012658227848,0.0040827079999999905
0.35,0.6,0.019903099907706927,0.49324324324324326,0.0021247910000000703
0.45,0.6,0.012966970745344471,0.544891640866873,0.00205024999999992
