min_support,Purity,NMI,F1,Time
0.05,0.8280081577158396,0.46393191997894184,0.732342917993245,0.7265899579999999
0.15,0.8535010197144799,0.3992191316485087,0.7499864278868001,0.4733875419999998
0.25,1.0,1.0,1.0,1.2054929999999997
0.35,0.8687967369136642,0.547192821001315,0.7804732498109821,0.5963457500000002
0.45,0.9530931339225017,0.7717300630206648,0.910802202052772,0.4118813750000001
