min_support,Purity,NMI,F1,Time
0.05,0.5614548494983278,0.14049095130246772,0.6193122415852831,0.6508518749999999
0.15,0.629180602006689,0.04954548165202647,0.53616668791949,0.10674450000000002
0.25,0.6580267558528428,0.0689442755714094,0.556198520307851,0.08195712499999974
0.35,0.6199832775919732,0.04288177372713098,0.5316108238601914,0.0755772910000001
0.45,0.5631270903010034,0.028234278141597027,0.5461896098645643,0.07041295799999991
