min_support,Purity,NMI,F1,Time
0.05,0.6572129806381238,0.4036762733187709,0.580986771747613,20.099889082999994
0.15,0.6026724843196073,0.2880290258457637,0.5838564863233837,6.0739616249999955
0.25,0.5391328061085355,0.13292209299112934,0.4480180082241397,3.0314952080000097
0.35,0.5426779383692392,0.11140713855702027,0.42292709700014114,1.8942485830000066
0.45,0.4903190619034633,0.07001429440102747,0.4087292235607247,1.505099125000001
