min_support,Purity,NMI,F1,Time
0.05,0.5523012552301255,0.02090290340232253,0.5871938306614423,1.277795458
0.15,0.5880985588098558,0.022509476894770526,0.5255590012944802,0.7318908749999977
0.25,0.5695025569502556,0.01409800248867321,0.5096725502214439,0.5887623330000054
0.35,0.6345885634588564,0.05263826650872323,0.5366594776023361,0.4350911250000067
0.45,0.5794979079497908,0.01833176539335141,0.5125668799164568,0.2866755000000012
