max_support,Purity,NMI,F1,Time
0.5,0.19811320754716982,0.02484905653554353,0.15540493968983343,0.10438562500000259
0.6,0.21132075471698114,0.029686848955193385,0.1489575915330403,0.1084120829999975
0.7,0.20754716981132076,0.025806774051907882,0.15136062526807414,0.11076045800000145
0.8,0.21320754716981133,0.02792378131215659,0.1554737163097277,0.11167841700000025
0.9,0.2169811320754717,0.025689505328302154,0.15215072875933167,0.12334429099999866
