max_support,Purity,NMI,F1,Time
0.5,0.6718227424749164,0.08044005798015143,0.5823097978954158,0.07985924999999994
0.6,0.6145484949832776,0.030932911382200143,0.558756885572528,0.09350641600000009
0.7,0.6580267558528428,0.0689442755714094,0.556198520307851,0.08903487499999985
0.8,0.6438127090301003,0.053487384034706494,0.568802672208792,0.08856362500000015
0.9,0.6475752508361204,0.0886228543342641,0.5603119889260362,0.106944916
