max_support,Purity,NMI,F1,Time
0.5,0.43333333333333335,0.24865033558992156,0.325336359215432,0.13949037499999994
0.6,0.4375,0.2682211339643292,0.32457543218338286,0.14145233299999993
0.7,0.45416666666666666,0.33005715028596566,0.3549595053557432,0.14409487500000018
0.8,0.4583333333333333,0.3453804088048561,0.3623480010497769,0.1446356670000002
0.9,0.5125,0.372611335933917,0.38573292735972164,0.17709162499999986
