max_support,Purity,NMI,F1,Time
0.5,0.5003654970760234,0.09143925122334351,0.348061055325606,0.6826374579999985
0.6,0.5314327485380117,0.10208359963658922,0.3486360537630677,0.7133695840000023
0.7,0.4868421052631579,0.07291772702133792,0.37971365398803386,0.7678958750000007
0.8,0.4990862573099415,0.08233071263201445,0.3529689058287994,0.7821733749999993
0.9,0.4990862573099415,0.08233071263201445,0.3529689058287994,0.7819126660000038
