max_support,Purity,NMI,F1,Time
0.5,0.74375,0.23810841615960876,0.6190606976105465,0.05309920799999901
0.6,0.775,0.34116231748890574,0.6602320185614848,0.05622220800000122
0.7,0.775,0.34116231748890574,0.6602320185614848,0.06901466600000106
0.8,0.775,0.34116231748890574,0.6602320185614848,0.05684891599999986
0.9,0.71875,0.35518506441117415,0.6443639067001208,0.0644242499999983
